Indice;Problema_Original;Solucao_Referencia;Raciocinio_Gerado_Pelo_Modelo
34;"Traduz para português:\nCrimes in Nebraska and on Channel 1 The eyes of the killer Tereza Coelho He was a fan of James Dean. She died in the electric chair at age 19. She killed 11 people in a few days. His name was Charles Starkeweather and no one liked him, except his 14-year-old girlfriend, Caril Ann, about whom it was never decided whether she accompanied him as an accomplice or hostage.";Crimes no Nebraska e no Canal 1 Os olhos do assassino Tereza Coelho Era fã de James Dean. Morreu na cadeira eléctrica aos 19 anos. Matou 11 pessoas em poucos dias. Chamava-se Charles Starkeweather e ninguém gostava dele, excepto a namorada, de 14 anos, Caril Ann, sobre quem nunca se chegou a decidir se o acompanhou no estatuto de cúmplice ou de refém.;Crímenes em Nebraska e no Canal 1 O olhar do assassino Tereza Coelho era um grande admirador de James Dean. Morreu na cadeira elétrica aos 19 anos. Matou 11 pessoas em alguns dias. O seu nome era Charles Starkeweather e ninguém gostava dele, exceto a sua namorada de 14 anos, Caril Ann, sobre quem nunca se decidiu se ela o acompanhou como cúmplice ou como refém.
35;"Traduz isto de inglês para português:\nIn Coimbra, at Teatro Avenida, Escola da Noite presents Machiavelli's «Mandrágora», directed by Ricardo Pais. In Tondela, included in «Tom de Festa 93», there is theater tomorrow, Saturday, for the little ones. It is «Tric-trac Terra Doce Amargo Sabor», a show directed by actor João Ricardo.";Em Coimbra, no Teatro Avenida, a Escola da Noite apresenta a «Mandrágora» de Maquiavel, com encenação de Ricardo Pais. Em Tondela, incluído no «Tom de Festa 93», há amanhã, sábado, teatro para os mais pequenos. É «Tric-trac Terra Doce Amargo Sabor», um espectáculo dirigido pelo actor João Ricardo.;No Teatro da Cidade, na Coimbra, a Escola da Noite apresenta a «Mandrágora» de Maquiavel, com encenação de Ricardo Pais. Em Tondela, incluído no «Tom de Festa 93», haverá teatro amanhã, sábado, para os mais pequenos. É «Tric-trac Terra Doce Amargo Sabor», um espectáculo com encenação do actor João Ricardo.
36;«The event of the equestrian year». This is how, no more and no less, that the Portuguese Association of Breeders of Select Breeds presents the sport horse auction, which is taking place today at the Campo Grande racecourse, in Lisbon. The auction itself will only take place from a quarter to nine in the evening, after a meal has been served to potential buyers.;«O acontecimento do ano hípico». É assim, nem mais nem menos, que a Associação Portuguesa de Criadores de Raças Selectas apresenta o leilão de cavalos de desporto, que hoje se realiza no hipódromo do Campo Grande, em Lisboa. O leilão, propriamente dito, só terá lugar a partir das nove menos um quarto da noite, depois de servida uma refeição aos potenciais compradores.;«O evento do ano equestre». É assim que a Associação Portuguesa de Criadores de Raças Selecionáveis apresenta a hasta de cavalos de raça, que hoje se realiza no hipódromo de Campo Grande. A hasta terá lugar apenas a partir das nove horas da noite, após a refeição dos potenciais compradores.
37;In the new Cuban camp built elsewhere on the base, Jesus Diaz, a 31-year-old engineer from Havana, says that staying here for a long time is inconceivable. The difference may reflect the impact of time on two very different communities, Haitian and Cuban, which are being born on the oldest US military base abroad.;No novo campo cubano erguido noutro ponto da base, Jesus Diaz, um engenheiro de 31 anos, de Havana, diz que ficar aqui durante muito tempo é inconcebível. A diferença pode reflectir o impacto do tempo em duas comunidades muito diferentes, a haitiana e a cubana, que estão a nascer na mais antiga base militar dos Estados Unidos no estrangeiro.;No novo acampamento cubano construído noutro local da base, Jesus Diaz, um engenheiro de 31 anos de Havana, afirma que permanecer ali por muito tempo é inconcebível. A diferença pode refletir o impacto do tempo em duas comunidades muito distintas, a haitiana e a cubana, que estão a nascer na mais antiga base militar dos EUA no estrangeiro.
38;"Traduz isto de inglês para português:\nBasketball: dispute with Rosa Mota manager FC Porto plays in Antas FC Porto will have to hold the semi-final matches of the Professional Basketball League, with Ovarense, at the Américo de Sá pavilion, in Antas, with the possibility of performing at Rosa Mota, next weekend.";Basquetebol: diferendo com o gestor do Rosa Mota FC Porto joga nas Antas O FC Porto vai ter de efectuar os encontros das meias-finais da Liga Profissional de Basquetebol, com a Ovarense, no pavilhão Américo de Sá, nas Antas, ficando definitivamente excluída a possibilidade de actuar no Rosa Mota, no próximo fim-de-semana.;Basquetebol: diferindo com o dirigente da Rosa Mota O FC Porto joga em Antas O FC Porto terá de disputar as meias-finais da Liga de Basquetebol Profissional, com a Ovarense, no pavilhão Américo de Sá, em Antas, com a possibilidade de realizar no próximo fim de semana, em casa da Rosa Mota.
39;"Por favor, traduz este texto de inglês para português:\n10:30 am -- Iraq claims that its allies have carried out ""263 aerial sorties and missile strikes"" over its territory since Tuesday night and that it says it has shot down two planes and a missile from the multinational force. 10:35 am -- The air offensive phase against Iraq “will continue”, says General Michel Roquejeoffre, commander of French forces in Saudi Arabia, in Riyadh.";10h30 -- O Iraque afirma que os aliados efectuaram «263 saídas aéreas e disparos de mísseis» sobre o seu território desde a noite de terça-feira e que diz ter abatido dois aviões e um míssil da força multinacional. 10h35 -- A fase de ofensiva aérea contra o Iraque «vai continuar», diz em Riad o general Michel Roquejeoffre, comandante das forças francesas na Arábia Saudita.;"10:30 - Iraque alega que os seus aliados realizaram ""263 surtidas aéreas e ataques de mísio"" sobre o seu território desde a noite de terça-feira e que este diz ter abatido dois aviões e um míssil da força multinacional. 10:35 - A fase de ofensiva aérea contra o Iraque ""será continuada"", afirma o general Michel Roquejeifier, comandante das forças francesas na Arábia Saudita, em Riad."
40;Recognizing that the said reasoning for the sentence cannot lead to the action being considered timely, the defendant/A requested. the expansion of the object of the appeal to support the timeliness of initiating the action on the grounds that it was not required to know that the transfer of the property had occurred in favor of the insolvent party and that the creation of his credit occurred when the contract was terminated, on 19 /12/201;Reconhecendo que a dita fundamentação da sentença não pode conduzir a que seja considerada tempestiva a acção, requereu a recorrida/A. a ampliação do objecto do recurso a sustentar a tempestividade de instauração da acção na alegação de que não lhe era exigível que conhecesse ter ocorrido a transmissão do imóvel a favor do insolvente e que a constituição do seu crédito ocorreu aquando da resolução do contrato, em 19/12/201;Reconhecendo que a referida fundamentação da sentença não pode levar a que a ação seja considerada oportuna, o arguido/recorrent pediu. o alargamento do objeto do recurso para fundamentar a oportunidade de dar início à ação nos seguintes termos: por ter ocorrido a transferência da propriedade em favor do insolente, e por a constituição de crédito deste ter ocorrido no momento do término do contrato, em 19/12/201
41;"Faz a tradução do inglês para o português:\nThe Appellant's witness,.., who contacted the Defendant's wife several times, also an Defendant in the case, stated categorically and categorically that Mrs. B..., who represented company E..., was aware of the debt and that , on several occasions he requested a deadline to make the payment.";A testemunha da Recorrente, .., que contatou diversas vezes com a mulher do Arguido, também Arguida nos autos, afirmou perentória e categoricamente que a Senhora B..., que representava a sociedade E..., tinha conhecimento da dívida e que, por diversas vezes lhe solicitou prazo para proceder ao seu pagamento.;O testemunho do Recorrente,.., que contactou a esposa do Recorrido, também Recorrido no processo, afirmou categoricamente que a Sra. B..., que representava a empresa E..., tinha conhecimento da dívida e que, em diversas ocasiões, solicitou prazos para efetuar o pagamento.
42;"Traduz para português:\n«The nationalists managed to defend their regime, but in the future they will be much weaker. They will need to consult the opposition more often», commented a professor of Political Science, Hu Fo, quoted by the Reuter agency. This possible weakness occurs precisely at a time when the Taiwanese authorities will have to face very serious problems.";«Os nacionalistas conseguiram defender o seu regime, mas no futuro estarão muito mais fracos. Necessitarão de consultar mais vezes a oposição», comentou um professor de Ciências Políticas, Hu Fo, citado pela agência Reuter. Esta eventual fraqueza verifica-se precisamente numa altura em que as autoridades de Taiwan terão de enfrentar problemas muito graves.;«Os nacionalistas conseguiram defender o seu regime, mas no futuro estarão muito mais fracos. Terão de consultar a oposição com mais frequência», comentou um professor de Ciências Políticas, Hu Fo, citado pela agência Reuter. Esta possível fraqueza verifica precisamente numa altura em que as autoridades de Taiwan terão de enfrentar problemas muito sérios.
43;"Por favor, traduz este texto de inglês para português:\nNo. The three remaining Pink Floyd officially stopped sighing with relief in 1986, at six o'clock in the afternoon (London time beep). The three remaining Pink Floyd perform for the first time in Spain, Norway and New Zealand.";Não. Os três Pink Floyd que sobram deixaram oficialmente de suspirar de alívio em 1986, pelas seis horas da tarde (hora de Londres bip). Os três Pink Floyd que sobram actuam pela primeira vez na Espanha, Noruega e Nova Zelândia.;Os três restantes Pink Floyd deixaram oficialmente de suspirar de alívio em 1986, às seis horas da tarde (tempo de Londres). Os três restantes Pink Floyd atuam pela primeira vez em Espanha, Noruega e Nova Zelândia.
44;"Traduz para português:\n""The hospitals in this specific area are in an area considered relatively safe by the people who live there. The fact that air attacks are taking place in this area of  is deeply worrying"", highlights Reynders.";"""Os hospitais nesta área específica estão numa zona considerada relativamente segura pelas pessoas que lá vivem. O facto de ataques aéreos estarem a acontecer nesta zona de  é profundamente preocupante"", frisa Reynders.";"Os hospitais nesta área específica encontram-se numa zona considerada relativamente segura pelas pessoas que ali residem. O facto de estar a ocorrer ataques aéreos nesta área é profundamente preocupante"", destaca Reynders."
45;This was an accident that further tarnished the tragic history of the road that connects Amarante to Bragança and which, according to technicians, has already reached its “safety threshold”. The numbers show that IP4 is currently a more fatal road than IP5, despite this expressway having a much higher volume of traffic. Last year alone, more than three dozen people died on this road in road accidents.;Este foi um acidente a manchar ainda mais a trágica história da via que liga Amarante a Bragança e que, segundo os técnicos, já atingiu o seu «limiar de segurança». É que os números mostram que o IP4 é actualmente uma estrada mais fatal do que o IP5, apesar desta via rápida ter um volume de tráfego bastante superior. Só no ano passado morreram nesta via mais de três dezenas de pessoas em acidentes de viação.;Tratava-se de um acidente que mais contribuiu para a mancha na história trágica da via que liga Amarante a Bragança e que, segundo os técnicos, já atingiu o seu «patamar de segurança». Os números mostram que o IP4 é, actualmente, uma via mais fatal que o IP5, apesar de esta via rápida ter muito mais tráfego. No ano passado, morreram nesta via mais de três dezenas de pessoas em acidentes rodoviários.
46;Having outlined the crimes committed by the accused, let us then see, looking at the legal, doctrinal and jurisprudential framework, whether there is an effective competition between them, as the Honorable Appellant understands, or whether, on the contrary, there is only an apparent competition, as per It was the understanding of the Court a quo and, in this case, which of the two crimes consumes the other.;Delineados, que estão, os crimes praticados pelo arguido, vejamos então, olhando o quadro legal, doutrinal e jurisprudencial, se entre os mesmos ocorre um concurso efectivo, como entende o Digno Recorrente ou se, pelo contrário, existe apenas um concurso aparente, conforme foi entendimento do Tribunal a quo e, nesse caso, qual dos dois crimes consome o outro.;Após delinear os crimes cometidos pelo arguido, vejamos agora, analisando o quadro jurídico, doutrinário e jurisprudencial, se existe uma concorrência efetiva entre eles, tal como o Honorável Recorrente compreende, ou se, pelo contrário, existe apenas uma concorrência aparente, tal como era a compreensão do tribunal a quo e, no caso presente, qual dos dois crimes consome o outro.
47;"Podes traduzir este texto de inglês para português?\nWell, that directly contradicts the news, doesn't it? But apart from that, it is calculable to know what emissions represent (even if they increase in smaller quantities) in terms of public health. This account is possible. It will always be an approximate estimate, but possible";Bem, isso contradiz directamente a notícia, não? Mas à parte disso é calculavel saber o que representam emissões (mesmo que a subir em menor quantidade) em termos de saúde pública. Esta conta é possível. Será sempre uma estimativa aproximada, mas possível;Isso contradiz diretamente a notícia, não é? Mas, tirando isso, é calculável saber que emissões representam (mesmo que aumentem em quantidades menores) em termos de saúde pública. Essa conta é possível. Será sempre uma estimativa aproximada, mas possível
48;"Traduz para português:\nThis first attempt resulted in failure due to lack of organization. Then there were many others and Christians had victories and defeats. At that time, groups of warrior monks emerged, which were called Military Religious Orders. Monks could not marry, they lived in community and dedicated their lives to the fight against infidels, in Palestine and beyond. Each group had its own rules, a certain type of clothing, a patron saint and a name, such as:";Esta primeira tentativa resultou num fracasso por falta de organização. Depois houve muitas outras e os cristãos obtiveram vitórias e derrotas. Nessa época surgiram grupos de monges guerreiros, a que se deu o nome de Ordens Religiosas Militares. Os monges não podiam casar, viviam em comunidade e dedicavam a sua vida à luta contra os infieis, na Palestina e não só. Cada grupo tinha regras próprias, um certo tipo de vestuário, um santo padroeiro e um nome, como por exemplo:;Esta primeira tentativa resultou em fracasso devido à falta de organização. Depois disso, houve muitas outras, com os cristãos a obterem vitórias e derrotas. Naquela época, surgiram grupos de monges guerreiros, que foram designados como Ordens Religiosas Militares. Os monges não podiam casar, viviam em comunidade e dedicavam as suas vidas à luta contra os infiéis, em Palestina e para além dela. Cada grupo tinha as suas próprias regras, um certo tipo de vestuário, um santo padroeiro e um nome, como:
49;I learned, however, through the newspaper PÚBLICO, that Guterres, after knocking out his opponent, clearly gained an advantage in the second round as well. Regarding the essence of democracy, a harbinger of true freedom, this leads me to reflect, for example, on what is happening in the United States of America, where traditionally, since the remote times of George Washington, of the founding of the American nation, only two parties , the Republican and the Democrat, offer citizens possible alternatives in accessing the much-vaunted freedom.;Fiquei, no entanto, a saber, através do jornal PÚBLICO, que o engº Guterres, depois de pôr o adversário KO, ganhou claramente vantagem também no segundo «round». Sobre a essência da democracia, prenúncio da verdadeira liberdade isto leva-me a reflectir, por exemplo, no que se passa nos Estados Unidos da América, onde tradicionalmente, desde os tempos remotos de George Washington, da fundação da nação americana, apenas dois partidos, o Republicano e o Democrata, oferecem aos cidadãos as alternativas possíveis no acesso à tão apregoada liberdade.;Fui informado, através do jornal PÚBLICO, de que Guterres, após derrotar o seu adversário, obteve claramente uma vantagem também na segunda volta. No que diz respeito à essência da democracia, um prenúncio de verdadeira liberdade, isto leva-me a refletir, por exemplo, sobre o que acontece nos Estados Unidos da América, onde, tradicionalmente, desde os tempos remotos de George Washington, fundador da nação americana, apenas dois partidos, o Republicano e o Democrata, oferecem aos cidadãos alternativas possíveis no acesso à tão apregoada liberdade.\n
